Time start of stage ,Shear induced PWP,Axial strain,Vol strain,Induced PWP,p',q,e,Soil Classification,Soil Properties,Test Classification,Test Properties
5250,85.23399999999992,0.009637509097191074,0,85.23399999999992,84.10006512022962,58.34533762010331,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5255,85.356,0.009652211628231797,0,85.356,83.97774793732309,58.34438607138391,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5260,85.356,0.009652211628231797,0,85.356,83.97774793732309,58.34438607138391,0.8239341592508584,Density,dense,Density,dense
5265,85.47800000000007,0.009666914159272521,0,85.47800000000007,83.85543075441656,58.34343452266454,0.8239341592508584,Density,loose,Density,loose
5270,85.41699999999992,0.009681616690313232,0,85.41699999999992,83.91611357151025,58.342482973945145,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5275,85.47800000000007,0.009696319221353956,0,85.47800000000007,83.85479638860363,58.341531425225746,0.8239341592508584,PSD,sand,PSD,sand
5280,85.53999999999996,0.009696319221353956,0,85.53999999999996,83.79279638860373,58.341531425225746,0.8239341592508584,PSD,sand,PSD,sand
5285,85.47800000000007,0.009711021752394666,0,85.47800000000007,83.85447920569717,58.340579876506375,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5290,85.72299999999996,0.009711021752394666,0,85.72299999999996,83.60947920569728,58.340579876506375,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5295,85.60100000000011,0.00972572428343539,0,85.60100000000011,83.73116202279066,58.33962832778697,0.8239341592508584,PSD,silt,PSD,silt
5300,85.7840000000001,0.009740426814476113,0,85.7840000000001,83.5478448398842,58.33867677906758,0.8239341592508584,Density,dense,Density,dense
5305,85.84500000000003,0.009740426814476113,0,85.84500000000003,83.48684483988428,58.33867677906758,0.8239341592508584,PSD,clay,PSD,clay
5310,85.66200000000003,0.009755129345516823,0,85.66200000000003,83.6695276569778,58.33772523034819,0.8239341592508584,Density,loose,Density,loose
5315,85.66200000000003,0.009769831876557547,0,85.66200000000003,83.66921047407135,58.33677368162881,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5320,85.47800000000007,0.009769831876557547,0,85.47800000000007,83.85321047407132,58.33677368162881,0.8239341592508584,PSD,sand,PSD,sand
5325,85.96800000000007,0.00978453440759827,0,85.96800000000007,83.36289329116484,58.33582213290941,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5330,85.7840000000001,0.00978453440759827,0,85.7840000000001,83.69723338600232,58.786842417421944,0.8239341592508584,PSD,silt,PSD,silt
5335,85.66200000000003,0.009799236938638982,0,85.66200000000003,83.66857610825842,58.33487058419004,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5340,85.96800000000007,0.009813939469679706,0,85.96800000000007,83.36225892535192,58.33391903547064,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5345,85.84500000000003,0.009813939469679706,0,85.84500000000003,83.48525892535197,58.33391903547064,0.8239341592508584,PSD,silt,PSD,silt
5350,85.96800000000007,0.009828642000720415,0,85.96800000000007,83.5122751406195,58.78396768127337,0.8239341592508584,PSD,silt,PSD,silt
5355,85.84500000000003,0.009843344531761139,0,85.84500000000003,83.63495572549193,58.78300943589053,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5360,85.96800000000007,0.009843344531761139,0,85.96800000000007,83.51195572549189,58.78300943589053,0.8239341592508584,Density,dense,Density,dense
5365,85.66200000000003,0.009858047062801863,0,85.66200000000003,83.81763631036429,58.78205119050765,0.8239341592508584,PSD,silt,PSD,silt
5370,86.15100000000007,0.009872749593842572,0,86.15100000000007,83.32831689523665,58.78109294512481,0.8239341592508584,Density,loose,Density,loose
5375,85.96800000000007,0.009872749593842572,0,85.96800000000007,83.51131689523665,58.78109294512481,0.8239341592508584,PSD,silt,PSD,silt
5380,86.27299999999991,0.009887452124883296,0,86.27299999999991,83.20599748010919,58.780134699741964,0.8239341592508584,Density,loose,Density,loose
5385,86.21199999999999,0.009887452124883296,0,86.21199999999999,83.26699748010911,58.780134699741964,0.8239341592508584,Density,loose,Density,loose
5390,86.21199999999999,0.00990215465592402,0,86.21199999999999,83.26667806498149,58.77917645435909,0.8239341592508584,Density,loose,Density,loose
5395,86.27299999999991,0.009916857186964731,0,86.27299999999991,83.20535864985395,58.77821820897624,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5400,86.27299999999991,0.009916857186964731,0,86.27299999999991,83.20535864985395,58.77821820897624,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5405,86.21199999999999,0.00993891098352581,0,86.21199999999999,83.26587952716244,58.77678084090196,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5410,86.27299999999991,0.00993891098352581,0,86.27299999999991,83.20487952716252,58.77678084090196,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5415,86.33400000000006,0.009953613514566534,0,86.33400000000006,83.14356011203476,58.7758225955191,0.8239341592508584,Density,dense,Density,dense
5420,86.39599999999996,0.009968316045607243,0,86.39599999999996,83.08124069690724,58.77486435013625,0.8239341592508584,Density,dense,Density,dense
5425,86.57899999999995,0.009983018576647967,0,86.57899999999995,82.89792128177963,58.773906104753394,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5430,86.51800000000003,0.009983018576647967,0,86.51800000000003,82.95892128177955,58.773906104753394,0.8239341592508584,Density,dense,Density,dense
5435,86.39599999999996,0.00999772110768869,0,86.39599999999996,83.080601866652,58.77294785937054,0.8239341592508584,PSD,clay,PSD,clay
5440,86.33400000000006,0.00999772110768869,0,86.33400000000006,83.1426018666519,58.77294785937054,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5445,86.76199999999994,0.0100124236387294,0,86.76199999999994,82.7142824515244,58.771989613987685,0.8239341592508584,Density,loose,Density,loose
5450,86.6400000000001,0.0100124236387294,0,86.6400000000001,82.83628245152424,58.771989613987685,0.8239341592508584,PSD,silt,PSD,silt
5455,86.76199999999994,0.010027126169770124,0,86.76199999999994,82.71396303639678,58.77103136860482,0.8239341592508584,Density,loose,Density,loose
5460,86.70100000000002,0.010041828700810848,0,86.70100000000002,82.77464362126908,58.77007312322197,0.8239341592508584,Density,loose,Density,loose
5465,86.33400000000006,0.01005653123185156,0,86.33400000000006,83.14132420614142,58.7691148778391,0.8239341592508584,Density,dense,Density,dense
5470,86.45700000000011,0.01005653123185156,0,86.45700000000011,83.01832420614137,58.7691148778391,0.8239341592508584,Density,dense,Density,dense
5475,86.70100000000002,0.010071233762892283,0,86.70100000000002,82.77400479101384,58.76815663245624,0.8239341592508584,Density,dense,Density,dense
5480,86.94599999999991,0.010071233762892283,0,86.94599999999991,82.52900479101395,58.76815663245624,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5485,86.94599999999991,0.010085936293932993,0,86.94599999999991,82.52868537588634,58.767198387073414,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5490,86.94599999999991,0.010100638824973716,0,86.94599999999991,82.52836596075872,58.76624014169055,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5495,86.88499999999999,0.010100638824973716,0,86.88499999999999,82.58936596075864,58.76624014169055,0.8239341592508584,PSD,clay,PSD,clay
5500,86.94599999999991,0.01011534135601444,0,86.94599999999991,82.52804654563108,58.765281896307684,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5505,87.06799999999998,0.01011534135601444,0,87.06799999999998,82.40604654563101,58.765281896307684,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5510,87.1289999999999,0.01013004388705515,0,87.1289999999999,82.34472713050349,58.76432365092483,0.8239341592508584,PSD,silt,PSD,silt
5515,87.1289999999999,0.010144746418095874,0,87.1289999999999,82.34440771537587,58.763365405541975,0.8239341592508584,PSD,silt,PSD,silt
5520,87.19000000000005,0.010144746418095874,0,87.19000000000005,82.28340771537572,58.763365405541975,0.8239341592508584,Density,loose,Density,loose
5525,87.25099999999998,0.010159448949136597,0,87.25099999999998,82.22208830024817,58.76240716015913,0.8239341592508584,PSD,clay,PSD,clay
5530,87.37400000000002,0.010174151480177309,0,87.37400000000002,82.0987688851205,58.76144891477626,0.8239341592508584,Density,dense,Density,dense
5535,87.61799999999994,0.010174151480177309,0,87.61799999999994,81.85476888512059,58.76144891477626,0.8239341592508584,Density,dense,Density,dense
5540,87.37400000000002,0.010188854011218032,0,87.37400000000002,82.09844946999289,58.7604906693934,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5545,87.19000000000005,0.010188854011218032,0,87.19000000000005,82.28244946999286,58.7604906693934,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5550,87.25099999999998,0.010203556542258742,0,87.25099999999998,82.22113005486533,58.759532424010544,0.8239341592508584,PSD,sand,PSD,sand
5555,87.3130000000001,0.010218259073299466,0,87.3130000000001,82.15881063973758,58.758574178627704,0.8239341592508584,PSD,clay,PSD,clay
5560,87.4960000000001,0.010218259073299466,0,87.4960000000001,81.97581063973759,58.758574178627704,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5565,87.61799999999994,0.01023296160434019,0,87.61799999999994,81.85349122461012,58.757615933244836,0.8239341592508584,Density,loose,Density,loose
5570,87.43499999999995,0.01023296160434019,0,87.43499999999995,82.18676323670236,59.20843196952161,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5575,87.4960000000001,0.0102476641353809,0,87.4960000000001,81.97517180948235,58.75665768786198,0.8239341592508584,Density,dense,Density,dense
5580,87.67900000000009,0.010262366666421623,0,87.67900000000009,81.94211994200468,59.20650208542895,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5585,87.86300000000006,0.010262366666421623,0,87.86300000000006,81.60785239435477,58.75569944247911,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5590,87.61799999999994,0.010277069197462347,0,87.61799999999994,81.85253297922726,58.75474119709627,0.8239341592508584,PSD,clay,PSD,clay
5595,87.74099999999999,0.010277069197462347,0,87.74099999999999,81.72953297922722,58.75474119709627,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5600,87.86300000000006,0.010291771728503058,0,87.86300000000006,81.75747664730717,59.204572201336326,0.8239341592508584,PSD,silt,PSD,silt
5605,87.80199999999991,0.010291771728503058,0,87.80199999999991,81.66821356409967,58.75378295171342,0.8239341592508584,Density,loose,Density,loose
5610,87.86300000000006,0.010306474259543782,0,87.86300000000006,81.6068941489719,58.75282470633055,0.8239341592508584,Density,loose,Density,loose
5615,87.74099999999999,0.010321176790584492,0,87.74099999999999,81.72857473384435,58.751866460947696,0.8239341592508584,Density,loose,Density,loose
5620,87.74099999999999,0.010335879321625215,0,87.74099999999999,81.72825531871673,58.75090821556484,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5625,87.92399999999998,0.010335879321625215,0,87.92399999999998,81.54525531871674,58.75090821556484,0.8239341592508584,Density,loose,Density,loose
5630,88.04600000000005,0.010335879321625215,0,88.04600000000005,81.57351170526084,59.20167737519735,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5635,87.74099999999999,0.010350581852665939,0,87.74099999999999,81.72793590358911,58.74994997018198,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5640,87.86300000000006,0.010365284383706649,0,87.86300000000006,81.75586841056328,59.1997474911047,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5645,87.74099999999999,0.010379986914747372,0,87.74099999999999,81.72729707333389,58.74803347941628,0.8239341592508584,Density,dense,Density,dense
5650,87.98500000000013,0.010379986914747372,0,87.98500000000013,81.63354676321444,59.19878254905838,0.8239341592508584,Density,loose,Density,loose
5655,88.29099999999994,0.010409391976828808,0,88.29099999999994,81.17665824307869,58.74611698865056,0.8239341592508584,PSD,sand,PSD,sand
5660,88.35200000000009,0.010409391976828808,0,88.35200000000009,81.26590346851692,59.19685266496573,0.8239341592508584,Density,dense,Density,dense
5665,88.41300000000001,0.010424094507869531,0,88.41300000000001,81.05433882795101,58.745158743267716,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5670,88.47399999999993,0.010438797038910241,0,88.47399999999993,80.99301941282346,58.74420049788485,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5675,88.71900000000005,0.010438797038910241,0,88.71900000000005,80.89826017381942,59.19492278087308,0.8239341592508584,Density,loose,Density,loose
5680,88.59699999999998,0.010438797038910241,0,88.59699999999998,80.87001941282341,58.74420049788485,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5685,88.41300000000001,0.010453499569950965,0,88.41300000000001,81.20393852647068,59.19395783882674,0.8239341592508584,PSD,clay,PSD,clay
5690,88.59699999999998,0.010468202100991688,0,88.59699999999998,81.01961687912194,59.19299289678044,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5695,88.65800000000013,0.010482904632032398,0,88.65800000000013,80.80806116744041,58.74132576173628,0.8239341592508584,PSD,clay,PSD,clay
5700,88.71900000000005,0.010482904632032398,0,88.71900000000005,80.8972952317731,59.19202795473411,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5705,88.71900000000005,0.010497607163073122,0,88.71900000000005,80.89697358442432,59.19106301268779,0.8239341592508584,Density,dense,Density,dense
5710,88.65800000000013,0.010497607163073122,0,88.65800000000013,80.8077417523128,58.74036751635342,0.8239341592508584,PSD,clay,PSD,clay
5715,88.77999999999997,0.010512309694113833,0,88.77999999999997,80.68542233718533,58.73940927097057,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5720,88.77999999999997,0.010527012225154557,0,88.77999999999997,80.83533028972685,59.18913312859514,0.8239341592508584,Density,dense,Density,dense
5725,88.84100000000012,0.010527012225154557,0,88.84100000000012,80.7743302897267,59.18913312859514,0.8239341592508584,PSD,clay,PSD,clay
5730,89.02500000000009,0.010541714756195279,0,89.02500000000009,80.43978350692997,58.73749278020486,0.8239341592508584,Density,dense,Density,dense
5735,88.84100000000012,0.010541714756195279,0,88.84100000000012,80.77400864237792,59.18816818654882,0.8239341592508584,PSD,sand,PSD,sand
5740,88.96399999999994,0.01056376855275636,0,88.96399999999994,80.50030438423869,58.73605541213057,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5745,88.90200000000004,0.010578471083797069,0,88.90200000000004,80.71220452400608,59.18575583143301,0.8239341592508584,Density,dense,Density,dense
5750,89.08600000000001,0.010578471083797069,0,89.08600000000001,80.52820452400611,59.18575583143301,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
5755,89.14699999999993,0.010578471083797069,0,89.14699999999993,80.46720452400619,59.18575583143301,0.8239341592508584,Density,loose,Density,loose
5760,88.84100000000012,0.010593173614837793,0,88.84100000000012,80.77288287665722,59.18479088938669,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5765,88.71900000000005,0.010607876145878516,0,88.71900000000005,80.89456122930852,59.18382594734037,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
5770,89.02500000000009,0.010622578676919226,0,89.02500000000009,80.58823958195971,59.18286100529404,0.8239341592508584,PSD,sand,PSD,sand
5775,89.02500000000009,0.010622578676919226,0,89.02500000000009,80.58823958195971,59.18286100529404,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
5780,89.08600000000001,0.01063728120795995,0,89.08600000000001,80.37670730860053,58.73126418521628,0.8239341592508584,PSD,silt,PSD,silt
5785,88.65800000000013,0.01063728120795995,0,88.65800000000013,79.95491793461089,59.18189606324771,0.8239341592508584,PSD,clay,PSD,clay
5790,88.90200000000004,0.010651983739000661,0,88.90200000000004,79.71059628726219,59.18093112120139,0.8239341592508584,Density,dense,Density,dense
